orig_id,month,y,open,promo,schoolholiday,holiday_0,holiday_a,holiday_b,holiday_c,competitiondistance,competitionopensincemonth,competitionopensinceyear,promo2,promo2sinceweek,promo2sinceyear,promointerval,storetype_a,storetype_b,storetype_c,storetype_d,storeassort_a,storeassort_b,storeassort_c,t,z0
28136,-0.889376484,-0.141548613,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.393502657,0.196957201,0.178331535,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,226
28142,-0.889376484,1.164680537,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.455570071,0.196957201,0.178331535,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,232
28047,-0.889376484,0.487118395,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,2.579267823,0.943075782,0.962258675,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,137
28046,-0.889376484,0.802177913,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.476259208,-0.17610209,1.15824046,1.006460439,1.749411322,1.80278229,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,136
28045,-0.889376484,-0.53628626,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.415484866,1.689194364,0.178331535,1.006460439,-0.059281654,0.10516065,1.215540748,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,135
27944,-0.889376484,1.546288793,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.29053196,0.943075782,-1.781486313,1.006460439,-2.16942346,0.10516065,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,34
27945,-0.889376484,1.167630447,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.63013467,-0.549161381,-1.193540958,1.006460439,1.749411322,1.80278229,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,35
27946,-0.889376484,-0.146531362,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.152991431,1.689194364,0.962258675,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,2.520744407,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,36
27947,-0.889376484,-0.237076774,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.559015759,-1.295279962,-0.409613819,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,0.946018459,-0.091518754,-0.930369381,0.866081229,37
27948,-0.889376484,-0.719914312,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.666340661,0.943075782,-0.605595604,1.006460439,0.845064834,0.95397147,1.215540748,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,38
27949,-0.889376484,-1.017687054,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.67668523,0.196957201,0.178331535,1.006460439,2.251826038,-2.44127181,1.215540748,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,39
27950,-0.889376484,-0.310885653,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.547378119,0.196957201,0.178331535,1.006460439,0.845064834,0.95397147,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,40
27951,-0.889376484,1.736794874,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.662461448,0.196957201,0.178331535,1.006460439,1.749411322,-0.74365017,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,41
27952,-0.889376484,-0.102298002,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.068941809,0.196957201,0.178331535,1.006460439,1.447962493,-2.44127181,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,0.946018459,-0.091518754,-0.930369381,0.866081229,42
27953,-0.889376484,-0.48045196,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.63013467,-0.549161381,0.37431332,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,43
27954,-0.889376484,-0.58947634,0.440167092,0.255497232,-0.264745172,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.555611537,-2.041398544,0.962258675,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,0.946018459,-0.091518754,-0.930369381,0.866081229,44
27955,-0.889376484,-0.484731621,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.544791977,0.570016492,-0.801577389,1.006460439,-0.863145199,-0.74365017,0.198198892,-1.08742968,-0.127915374,2.520744407,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,45
27956,-0.889376484,0.376045892,0.440167092,0.255497232,0.722664087,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.66504759,-1.295279962,0.76627689,1.006460439,-0.863145199,0.95397147,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,46
27957,-0.889376484,-1.218449038,0.440167092,0.255497232,0.722664087,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.562894973,-0.922220671,0.570295105,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,47
27958,-0.889376484,0.301656202,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,1.628860558,0.570016492,-0.409613819,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,48
27959,-0.889376484,-1.007079607,0.440167092,0.255497232,-0.264745172,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.109502004,1.316135073,-0.017650249,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,0.946018459,-0.091518754,-0.930369381,0.866081229,49
27960,-0.889376484,0.068185376,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.666815652,-0.17610209,0.76627689,1.006460439,-1.365559915,-0.74365017,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,50
27974,-0.889376484,-0.551326213,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,1.089649905,-0.922220671,0.178331535,1.006460439,-2.16942346,0.10516065,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,64
27973,-0.889376484,1.79458559,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,2.217207913,0.196957201,0.178331535,1.006460439,-0.863145199,0.95397147,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,63
27972,-0.889376484,0.236773475,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.2215242,-0.549161381,0.178331535,1.006460439,-0.461213427,-1.59246099,1.215540748,-1.08742968,-0.127915374,2.520744407,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,62
27971,-0.889376484,0.03960335,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.434880933,0.196957201,0.178331535,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,61
27970,-0.889376484,-0.601581668,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.654703021,1.689194364,-0.409613819,1.006460439,-2.16942346,0.10516065,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,60
27969,-0.889376484,0.909154169,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.016400884,0.943075782,-0.017650249,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,59
27943,-0.889376484,0.502448754,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.410312582,0.570016492,-0.017650249,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,2.520744407,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,33
27968,-0.889376484,-0.359765502,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.332728315,-0.549161381,-0.409613819,1.006460439,-0.863145199,-0.74365017,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,58
27966,-0.889376484,1.053302343,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.645651524,-0.549161381,0.962258675,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,56
27965,-0.889376484,0.486323601,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.156052564,-1.668339253,0.570295105,1.006460439,-1.265076972,1.80278229,2.232882603,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,55
27964,-0.889376484,-0.614925042,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.60685939,1.316135073,-0.997559174,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,54
27963,-0.889376484,0.374456303,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.227171475,0.196957201,0.962258675,1.006460439,-1.767491688,0.95397147,1.215540748,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,53
27962,-0.889376484,-0.551173368,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,3.225803378,0.570016492,0.76627689,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,52
27961,-0.889376484,-0.089122758,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.64177231,-1.295279962,0.962258675,1.006460439,1.648928379,-1.59246099,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,51
27967,-0.889376484,0.257376989,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.249153684,-0.922220671,-0.213632034,1.006460439,0.443133062,0.10516065,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,57
27975,-0.889376484,-0.213599773,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.29053196,0.196957201,0.178331535,1.006460439,1.447962493,-2.44127181,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,0.946018459,-0.091518754,-0.930369381,0.866081229,65
27942,-0.889376484,0.596203913,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.529275124,-0.922220671,0.76627689,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,32
27940,-0.889376484,-0.398175465,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.567249177,-0.17610209,0.570295105,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,30
28466,-0.889376484,-0.962662833,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.667633733,0.196957201,0.178331535,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,556
27910,-0.889376484,-0.856114543,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.535740479,0.570016492,-0.213632034,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,2.520744407,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,0
27911,-0.889376484,-0.616805036,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.626255457,1.316135073,-0.409613819,1.006460439,-0.963628143,-1.59246099,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,1
27912,-0.889376484,0.029133463,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,1.127148967,1.689194364,-0.605595604,1.006460439,-0.863145199,-0.74365017,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,2
27913,-0.889376484,1.141065976,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.619790102,0.570016492,-0.017650249,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,2.520744407,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,3
27914,-0.889376484,-0.813868169,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,3.167615178,-1.295279962,1.15824046,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,4
27915,-0.889376484,-0.783956391,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.659875306,1.689194364,0.76627689,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,5
27916,-0.889376484,0.620980097,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,2.403410152,-1.295279962,0.76627689,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,6
27917,-0.889376484,-0.211322382,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.272428964,0.943075782,0.962258675,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,7
27918,-0.889376484,0.335236261,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.437467075,0.196957201,-1.781486313,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,8
27919,-0.889376484,-0.398725707,0.440167092,0.255497232,0.228959458,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.29135004,0.570016492,-0.017650249,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,9
27920,-0.889376484,0.390948285,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.575825684,1.316135073,0.37431332,1.006460439,-2.16942346,0.10516065,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,10
27921,-0.889376484,0.596540172,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.561601902,0.196957201,0.178331535,1.006460439,-0.963628143,-1.59246099,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,11
27922,-0.889376484,-0.653166875,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.659875306,0.196957201,0.178331535,1.006460439,2.251826038,-2.44127181,1.215540748,-1.08742968,-0.127915374,-0.396708209,1.505579056,0.946018459,-0.091518754,-0.930369381,0.866081229,12
27923,-0.889376484,-0.415324681,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.531861266,-1.668339253,0.962258675,1.006460439,1.749411322,-0.74365017,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,13
27924,-0.889376484,0.143920102,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.168508284,-1.668339253,0.178331535,1.006460439,-0.863145199,-0.74365017,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,14
27925,-0.889376484,0.58391517,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.277126258,0.196957201,0.178331535,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,15
27939,-0.889376484,-0.833233638,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.694788226,-2.041398544,0.962258675,1.006460439,-1.265076972,1.80278229,2.232882603,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,29
27938,-0.889376484,0.764012502,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.41936408,0.196957201,0.178331535,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,28
27937,-0.889376484,-0.841487271,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.544791977,0.943075782,0.962258675,1.006460439,-1.667008745,2.65159311,2.232882603,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,27
27936,-0.889376484,1.248775888,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.692202084,-2.414457834,-0.801577389,1.006460439,-1.767491688,-0.74365017,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,26
27935,-0.889376484,0.028384523,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.402554155,0.196957201,0.178331535,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,0.946018459,-0.091518754,-0.930369381,0.866081229,25
27934,-0.889376484,1.698583609,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.644358453,-1.295279962,-1.193540958,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,2.520744407,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,24
27941,-0.889376484,-1.071488515,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.323676817,0.196957201,0.178331535,1.006460439,2.251826038,-2.44127181,1.215540748,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,31
27933,-0.889376484,1.403776061,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.106440871,-1.668339253,-1.781486313,1.006460439,1.749411322,-0.74365017,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,23
27931,-0.889376484,-0.86719581,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.565481115,0.196957201,0.178331535,1.006460439,-0.059281654,0.10516065,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,21
27930,-0.889376484,-0.297786831,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.628841599,0.943075782,-1.977468098,1.006460439,2.251826038,-2.44127181,0.198198892,-1.08742968,-0.127915374,2.520744407,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,20
27929,-0.889376484,0.6559969,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.397381871,-0.922220671,-0.017650249,1.006460439,1.749411322,1.80278229,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,0.946018459,-0.091518754,-0.930369381,0.866081229,19
27928,-0.889376484,0.086465645,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.281005471,0.196957201,0.178331535,1.006460439,-0.059281654,-0.74365017,2.232882603,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,18
27927,-0.889376484,0.180664054,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,1.089649905,-0.549161381,0.178331535,1.006460439,-0.863145199,0.10516065,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,17
27926,-0.889376484,-0.139821464,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.693495155,1.689194364,-0.801577389,1.006460439,0.342650118,-1.59246099,0.198198892,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,16
27932,-0.889376484,-0.474353442,0.440167092,0.255497232,-0.264745172,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.17497364,0.196957201,-0.801577389,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,0.946018459,-0.091518754,-0.930369381,0.866081229,22
28185,-0.889376484,-1.121147874,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.317211462,0.943075782,0.962258675,1.006460439,1.34747955,0.95397147,2.232882603,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,275
27976,-0.889376484,0.624159274,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.646944595,-2.041398544,-0.605595604,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,66
27978,-0.889376484,0.919058529,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.553843475,0.196957201,0.178331535,1.006460439,1.749411322,-0.74365017,0.198198892,-1.08742968,-0.127915374,2.520744407,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,68
28014,-0.889376484,-0.639303829,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.100450506,0.196957201,0.178331535,1.006460439,0.041201289,0.95397147,2.232882603,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,104
28015,-0.889376484,0.784829999,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.520223626,0.196957201,0.76627689,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,105
28016,-0.889376484,0.375572072,0.440167092,0.255497232,0.228959458,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.450397786,0.570016492,-0.017650249,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,106
28017,-0.889376484,2.226067189,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.416777937,0.570016492,-1.193540958,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,107
28018,-0.889376484,-0.056031803,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.273247044,1.316135073,0.178331535,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,108
28019,-0.889376484,-1.061767569,0.440167092,0.255497232,-0.923018011,1.400633394,-0.633445338,-0.356025383,-0.28730111,5.324457789,-1.295279962,0.76627689,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,-1.057061827,-0.091518754,1.074841907,0.866081229,109
28020,-0.889376484,0.007093206,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,0.320272595,0.196957201,0.178331535,1.006460439,1.447962493,-2.44127181,0.198198892,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,110
28021,-0.889376484,-0.202778343,0.440167092,0.255497232,0.228959458,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.489189919,0.570016492,-0.017650249,-0.99358103,-0.059281654,0.10516065,-0.819142964,0.919599693,-0.127915374,-0.396708209,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,111
28022,-0.889376484,-0.400590417,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,2.006437322,1.316135073,-1.977468098,-0.99358103,-0.059281654,0.10516065,-0.819142964,-1.08742968,-0.127915374,-0.396708209,1.505579056,-1.057061827,-0.091518754,1.074841907,0.866081229,112
28023,-0.889376484,-0.581039293,0.440167092,0.255497232,-0.593881592,1.400633394,-0.633445338,-0.356025383,-0.28730111,-0.11678544,0.196957201,0.178331535,1.006460439,2.553274868,-0.74365017,2.232882603,-1.08742968,-0.127915374,2.520744407,-0.664196275,0.946018459,-0.091518754,-0.930369381,0.866081229,113
