orig_id,id,month,y,open,promo,schoolholiday,holiday_0,holiday_a,holiday_b,holiday_c,competitiondistance,competitionopensincemonth,competitionopensinceyear,promo2,promo2sinceweek,promo2sinceyear,promointerval,storetype_a,storetype_b,storetype_c,storetype_d,storeassort_a,storeassort_b,storeassort_c,t,z0
27076,1053,-1.1582006,-1.255969,-0.939122,-0.75982904,-0.104311325,-1.3730448,-0.997057,-0.19515143,-0.4079429,-0.5181847,1.8116845,0.16457517,-0.9251104,-0.05320474,0.123848446,-0.91231614,0.8853897,-0.1975126,-0.34133327,-0.49707565,0.9745727,-0.1893795,-0.9882477,0.835345774,281
27144,1054,-1.064143,0.011565062,-0.77988565,-0.7597604,-0.804819,-1.1940215,-0.7182849,-0.48046672,-0.4726392,0.48264223,0.15628582,0.03523311,0.99457574,-0.85766745,-0.7283718,0.27409375,-1.1640354,-0.014277956,-0.42123255,1.7778304,0.8532192,-0.07764356,-0.906365,0.835345774,349
27179,1055,-1.1586057,0.059726063,-0.9368776,-0.8986085,-0.18100978,-1.2548996,-0.51419955,-0.12988956,-0.21915019,-0.23847899,0.50966763,-0.5852392,-1.1568282,-0.14545272,0.10521059,-0.7861052,-1.0639712,-0.27011833,-0.13915214,1.4925616,0.81837195,-0.25794336,-0.90997,0.835345774,384
27180,1056,-1.095335,0.26611748,-0.95255566,-0.8266094,-0.8707067,-1.2283751,-0.5498634,-0.37895474,-0.3893672,-0.5465542,-1.3760356,1.0349569,1.0554127,0.98585564,0.8878138,0.23028928,-1.1617639,-0.16743396,-0.19436467,1.5776858,-1.2083089,-0.22087261,1.1192317,0.835345774,385
27181,1057,-1.1338526,0.6659565,-1.1050363,-0.8121511,-0.6900336,-1.1227431,-0.8344824,-0.4549625,-0.34956867,-0.7844783,0.2805203,0.18663217,1.010273,1.3868169,0.9412801,2.1883078,-1.1002797,-0.04298944,2.604322,-0.567169,0.94476455,-0.17816724,-1.0908363,0.835345774,386
27182,1058,-1.2229462,1.0687,-0.71510494,-0.8703547,-0.9489825,-1.2544872,-0.5101066,-0.3412876,-0.17859493,-0.42913094,0.13562624,0.17093317,-1.0956689,-0.09653801,0.18057208,-0.9721571,0.9220216,-0.21099648,-0.33835313,-0.6861292,0.96782213,-0.075683385,-1.1395187,0.835345774,387
27183,1059,-1.0814121,1.2760918,-1.0187578,-0.58264697,-0.625318,-1.4066128,-0.76680756,-0.2378318,-0.3600645,0.23573731,-0.03926321,0.2566331,-1.1250635,-0.15051329,0.16480023,-0.7694358,0.91738147,-0.15123853,-0.32631382,-0.58958316,-1.0039418,-0.30035555,1.117752,0.835345774,388
27184,1060,-1.0823318,1.5752865,-0.92177635,-0.79203564,-0.4448183,-1.4294473,-0.81675786,-0.40291798,-0.44590685,-0.59206814,-1.4648813,-0.108441755,-0.9851121,0.009572771,0.22820748,-0.73598593,0.9871388,-0.087756224,-0.31328204,-0.6347601,-1.0709642,-0.21787004,1.032746,0.835345774,389
27185,1061,-1.3038818,-0.7993718,-1.1213533,-0.9284249,-0.8069795,-1.171974,-0.7081494,-0.32397005,-0.43054026,-0.72021866,1.3139396,0.9484821,0.89354384,0.9132266,0.9127702,1.1836385,0.9490246,-0.24151832,-0.17896314,-0.65902716,0.9448997,-0.24654554,-1.0988435,0.835345774,390
27186,1062,-1.1236343,-0.045872267,-1.0291196,-0.89448094,-0.7547697,-1.4747909,-0.8415474,-0.38890278,-0.3031056,-0.5229068,0.20835297,0.083217084,-1.0619893,-0.12177139,0.17856598,-0.83386546,0.9186777,-0.13222122,-0.23828593,-0.8294429,1.1112572,-0.1454335,-0.9692128,0.835345774,391
27187,1063,-1.0084554,-0.6104121,-1.01538,-0.885496,-0.7886618,-1.1584916,-0.5672368,-0.5593168,-0.40946898,-0.0591457,-1.6449142,-0.24503501,-0.8912892,-0.023698347,0.11560403,-0.7693082,-1.1742313,-0.24650405,-0.47379535,1.6437801,-1.1399155,0.07259508,1.2349719,0.835345774,392
27188,1064,-0.99235874,0.2290787,-0.99282455,-0.81891,-0.5059768,-1.2839043,-0.7424006,-0.33939603,-0.42069024,0.6688682,0.08693718,0.09148309,-0.97456485,-0.12696765,0.2653603,-0.89802736,-1.2890061,-0.072041586,-0.45914415,1.5753438,0.9782299,-0.12256061,-0.9771252,0.835345774,393
27189,1065,-1.0539284,-1.4036427,-0.88324004,-0.82694393,-0.96901506,-1.1852763,-0.544258,-0.32620746,-0.43249118,-0.2737251,-2.0767632,0.7464154,-1.071137,0.042482175,0.1056447,-0.88196516,0.9463241,-0.09208658,-0.29313862,-0.62724704,0.9878613,-0.20560203,-0.9408402,0.835345774,394
27190,1066,-1.0430319,1.0917046,-0.94000745,-0.85735375,-0.1745968,-1.5061998,-0.8454175,-0.049970195,-0.38239628,2.3840683,-0.04121094,0.11014385,-1.0873387,-0.1114553,0.06350399,-0.78710437,1.0296971,-0.13373013,-0.33390096,-0.6092591,-1.1251061,-0.3095231,1.1571406,0.835345774,395
27191,1067,-1.0667561,-0.81163913,-0.8271622,-0.86278135,-0.6244497,-1.4023857,-0.5973618,-0.42811057,-0.23668861,-0.7231646,0.22289136,0.18065502,1.1061814,0.38495022,1.0050348,1.2522204,0.7129041,-0.16480939,-0.34721854,-0.7145143,-1.1813992,-0.1726623,1.0754852,0.835345774,396
27193,1068,-0.9162555,-0.7702454,-1.1643423,-0.9123458,-0.12590234,-1.2554392,-0.6563246,-0.17124256,-0.52542144,-0.16717544,0.46502307,0.6034336,1.2212316,1.8457406,-0.67431974,0.11722077,0.93591464,-0.21272922,-0.2899411,-0.8173247,0.86425483,-0.22085226,-0.92403865,0.835345774,398
27194,1069,-1.0317755,0.33025473,-0.98023164,-0.6791103,-0.3410329,-1.3614236,-0.8386937,-0.21475013,-0.25920114,-0.6784748,1.2315408,-1.0897655,1.0523081,-0.92505866,-0.7182124,0.20367934,1.0221223,-0.081641,-0.34085086,-0.61730415,1.0065322,-0.16189909,-1.0046502,0.835345774,399
27195,1070,-0.9687258,-0.19450775,-0.86932635,-0.8149484,0.016448237,-1.5623444,-0.65377957,-0.05660074,-0.35737377,0.53776354,0.79780716,-0.13050841,1.0316567,-0.8390317,-0.013613405,0.1631573,0.8356841,-0.18066733,-0.4281512,-0.50990564,-1.1108288,-0.23708321,1.083357,0.835345774,400
27196,1071,-1.1459144,-0.6384893,-0.96033305,-0.6490817,-0.16487129,-1.5842059,-0.79291284,-0.09329804,-0.36830822,0.034470916,0.60410804,0.13060357,1.1125035,-1.0477861,-1.6081395,0.101058714,-1.215509,-0.19429035,2.598781,-0.6018427,-1.0359426,0.028935757,1.0320355,0.835345774,401
27143,1072,-1.0955217,0.07299803,-0.9352052,-0.6206743,-0.41006106,-1.2635545,-0.81929654,-0.23087865,-0.40996474,-0.5442277,-1.4054183,-0.08712124,-1.0280542,-0.014549874,0.059306346,-0.83434474,-1.2001257,-0.24470219,2.6715403,-0.5261918,-1.0956998,-0.311997,1.0773554,0.835345774,348
27209,1073,-1.0524057,-0.5331351,-0.9928979,-0.8684898,-0.76253015,-1.4054841,-0.79897296,-0.3727148,-0.36978382,0.19795819,-1.4244136,-0.86656046,-1.0462607,-0.12174254,0.0886754,-0.7386641,-1.1255943,-0.09366621,-0.2457524,1.6522685,-1.0962334,-0.1533442,1.057856,0.835345774,414
27208,1074,-1.1245139,-0.47635382,-0.8727495,-0.7383763,-0.5339645,-1.2938495,-0.70146716,-0.5384061,-0.3915391,0.046313133,0.15301992,0.1972633,1.1181073,-2.16164,0.9058423,0.27420747,-1.2922426,-0.16997793,-0.3585509,1.7132072,-1.0729449,-0.14234471,1.0480659,0.835345774,413
27207,1075,-1.0871242,-0.07866207,-1.0990149,-0.9473143,-0.10318311,-1.32472,-1.0141058,-0.22295493,-0.5310302,-0.425534,0.5798494,1.0661008,-1.0415229,-0.07999545,-0.055445816,-0.9127533,0.8102569,-0.003318802,-0.23295952,-0.7924782,-1.074074,0.02509786,1.0698398,0.835345774,412
27206,1076,-1.2210044,0.5503354,-1.0027353,-0.92883515,-0.08350752,-1.3943753,-0.7369889,-0.28983045,-0.17820728,-0.16226241,0.29865506,0.11579137,1.0768291,1.8861783,-1.7138071,0.119063124,-1.2260956,-0.14176461,-0.3724497,1.5486493,-1.0559006,-0.19700858,0.9032174,0.835345774,411
27205,1077,-1.0635073,0.8163694,-0.988969,-0.70059854,-0.60844594,-1.236143,-0.713918,-0.3412836,-0.24532315,0.3675045,0.040420316,0.149968,-1.0589849,-0.106573485,0.00201593,-0.73756653,-0.9658869,-0.13422859,-0.44707116,1.6496077,-1.0740726,-0.12678362,1.0814649,0.835345774,410
27178,1078,-1.031777,0.53023356,-0.96063775,-0.899407,-0.2613263,-1.4714903,-0.58534503,-0.28872213,-0.4447608,-0.8328041,0.3000695,0.2063718,1.0805941,-0.9315572,-0.7711692,0.22061528,0.8788572,-0.07365763,-0.48012492,-0.54073364,-1.2322255,-0.12244203,1.078489,0.835345774,383
27204,1079,-1.1538758,-0.49636322,-0.9651237,-0.7315859,-0.85298055,-1.3761722,-0.606114,-0.41106048,-0.28343037,-0.70973873,1.253194,0.43304715,0.94744927,0.006701869,0.06864458,2.3886669,-1.2325486,-0.09578383,2.6763353,-0.64706796,0.9513489,-0.22298665,-0.97231156,0.835345774,409
27202,1080,-1.1798844,-1.1135533,-0.80531627,-0.9396754,-0.45067203,-1.4266331,-0.626675,-0.51797456,-0.37757587,-0.4827462,-0.03445072,-0.041814316,0.90500396,2.3274875,-2.4767098,1.2643511,-1.3177301,-0.03448999,2.8195937,-0.7806547,0.8607328,-0.08094907,-0.8924249,0.835345774,407
27201,1081,-1.2463156,-1.410024,-0.9553252,-1.0408368,-0.13946377,-1.4392192,-0.584156,-0.33868414,-0.2579813,0.017627534,0.80480105,-1.4784378,1.3256681,-0.7924954,-0.77555895,1.1746912,0.7879422,-0.077590495,-0.40992242,-0.624952,1.0509485,-0.08721157,-1.0578485,0.835345774,406
27200,1082,-1.0493184,-0.73848903,-0.9709713,-0.91800845,-0.79521847,-1.2801392,-0.59489125,-0.44573578,-0.41512543,0.38920832,-1.8311958,-1.7019328,1.143327,-1.2310148,0.9964595,1.2667302,-1.0927105,-0.20288716,-0.36926663,1.6122373,-1.1515778,-0.1624866,1.0467414,0.835345774,405
27199,1083,-1.0287542,-1.2149916,-0.82772815,-0.7810455,-0.66638905,-1.2337075,-0.6658905,-0.41748673,-0.32898858,-0.61178476,-1.3859811,-0.3224821,0.9867347,-0.9303425,-0.7691849,0.13770248,0.67033875,-0.055721283,-0.35967326,-0.71210104,0.93356967,-0.1517667,-0.9126702,0.835345774,404
27198,1084,-1.3543553,-1.0611091,-0.8748398,-0.7940945,-0.5481468,-1.3733045,-0.3995817,-0.25523755,-0.303817,-0.46995258,0.18567313,0.26569763,1.1853086,-1.390341,1.0858983,2.3576846,0.9378797,-0.23017062,-0.19568858,-0.74555427,-1.1239997,-0.13218008,1.0295749,0.835345774,403
27197,1085,-1.0602533,-0.05597015,-0.98921233,-0.7337279,-0.802748,-1.3483006,-0.618797,-0.40585592,-0.22077146,-0.096908025,-0.17505348,1.1791457,-1.1290017,-0.001413198,0.08235345,-0.8794797,0.9357463,-0.129694,-0.4572998,-0.58331877,0.9222335,-0.055808652,-1.0385549,0.835345774,402
27203,1086,-0.97340214,-0.87555426,-0.78683776,-0.8342673,-0.5447259,-1.1602565,-0.7988211,-0.3134905,-0.31259498,-0.64098376,0.069443814,0.23425327,1.127057,-2.2760055,1.0460595,0.23566529,-1.1819184,-0.11738656,-0.34439594,1.5830897,-1.1167017,-0.14311318,1.027445,0.835345774,408
27177,1087,-1.0927279,3.8875058,-0.88882774,-0.7197488,-0.5979933,-1.4391015,-0.74406064,-0.3893601,-0.35366964,-0.77609336,0.28044257,0.15578529,-1.1020913,-0.09273114,0.09622413,-0.7979678,0.8966483,-0.17438868,-0.33391318,-0.6701177,-1.0066752,-0.17012371,0.9157716,0.835345774,382
27192,1088,-1.246965,-0.71256113,-0.73360294,-0.6795567,-0.7057739,-1.3203611,-0.5971414,-0.5139384,-0.2332869,-0.5714058,0.17717107,0.22086796,1.1485018,-2.2340508,0.069892004,0.202041,-1.1217052,-0.16322461,2.6848834,-0.5310876,-1.0599761,-0.09153126,1.0214437,0.835345774,397
27175,1089,-0.9863411,0.43469167,-0.9453618,-0.90207916,-0.06796914,-1.3388623,-0.7141597,-0.1622702,-0.36426145,-0.5765881,1.2010982,-0.77569413,0.93889457,-1.867911,1.0886264,1.211908,0.8782436,-0.20265695,-0.31276724,-0.5863164,0.9415241,-0.090383664,-0.95249915,0.835345774,380
27158,1090,-1.1718701,-1.170992,-1.0397412,-0.8893093,-0.84157395,-1.3509952,-0.59850866,-0.5277239,-0.20416252,1.0157074,0.17316552,0.1695013,1.135077,-1.2363675,1.8850937,2.3776937,0.9588323,-0.14704098,-0.41308573,-0.75025713,-1.1273301,-0.2216194,1.0649159,0.835345774,363
27157,1091,-0.9918649,-0.15957578,-0.85328144,-0.8096208,-0.22676972,-1.253463,-0.85768175,-0.2795906,-0.36115086,-0.74420637,0.46188876,-0.05993951,-1.0007206,-0.05785283,0.11809367,-0.94506586,0.9813199,-0.1649315,-0.33620572,-0.5599998,0.9034197,-0.15359756,-1.0290539,0.835345774,362
27156,1092,-1.0826097,0.666,-0.7986429,-0.937649,-0.6065787,-1.2018275,-0.7336291,-0.39343482,-0.32186988,-0.7690887,0.13201028,0.20596372,-0.9713623,-0.1388845,0.11762681,-0.8184049,-1.1486808,-0.13632144,2.6897898,-0.72760373,-1.1095651,-0.21650565,1.0464233,0.835345774,361
27155,1093,-0.85369426,-0.528382,-0.9398449,-0.7707581,0.08550472,-1.3942212,-0.7495209,0.23868513,-0.28737724,-0.2889668,-1.0563533,0.9457918,1.0071636,-1.7883284,1.0209001,1.265836,-1.2757818,-0.077582486,2.6388643,-0.5225273,-1.0332179,-0.096636035,1.0742769,0.835345774,360
27154,1094,-1.0373034,-0.06910063,-0.8595438,-0.906771,-0.42131808,-1.2365838,-0.759736,-0.35155773,-0.3576373,-0.48370203,-0.6720349,-0.45881954,-1.0733728,0.005322135,0.104151726,-0.8592137,0.8531845,-0.069155954,-0.36599994,-0.6444959,0.93851054,-0.19907732,-0.90577006,0.835345774,359
27153,1095,-1.1882305,-0.22744045,-1.0225157,-1.0218058,-0.852365,-1.3195853,-0.86362696,-0.4261377,-0.36096653,-0.26854762,0.15436986,0.14089641,-1.1126491,-0.11909509,0.113582194,-0.9327099,-1.1951251,-0.19665141,-0.34643522,1.6886332,-1.1571498,-0.13093252,1.037464,0.835345774,358
27159,1096,-1.0883677,-0.73118293,-0.96411055,-1.0055326,-0.0887672,-1.5404005,-0.69827205,-0.30566892,-0.36135516,-0.38273534,0.08548782,0.06896895,0.90694785,2.3146632,-2.517406,1.2133892,-1.1626254,-0.19358622,2.7082741,-0.51719683,1.0055194,-0.025372697,-1.0446995,0.835345774,364
27152,1097,-1.1036155,1.1915044,-1.0238187,-0.7641958,-0.7202823,-1.3647094,-0.6328472,-0.31284255,-0.49395698,-0.38218984,0.8189176,-1.3610315,-1.101068,-0.11449898,0.09929429,-0.8976322,0.8611494,-0.07171912,-0.33871663,-0.68957174,0.93529135,-0.21463706,-1.0755402,0.835345774,357
27150,1098,-1.2216798,-0.80087084,-0.92329794,-0.8776657,-0.862742,-1.405867,-0.6121981,-0.644169,-0.45775002,0.5446549,1.7582546,-0.5421182,0.9777199,-0.1376375,0.25681913,1.1755912,-1.2085556,-0.033978727,-0.21420729,1.7399114,-0.9909178,-0.21881828,1.0229404,0.835345774,355
27149,1099,-0.9713045,0.7380405,-0.9474278,-0.76213455,-0.77355963,-1.2211784,-0.8656681,-0.24829035,-0.28831798,0.55863756,0.15534355,0.72434336,-1.0586308,-0.07141199,0.010198648,-0.9315721,1.1137056,-0.20199938,-0.347385,-0.6783756,-1.1715409,-0.29208612,1.0812885,0.835345774,354
27148,1100,-1.0427561,0.41227177,-1.0836974,-0.8097126,-0.7659182,-1.2940354,-0.597723,-0.3636817,-0.25619975,-0.5548287,0.8273693,-0.8464718,-1.0351665,-0.086168066,0.03407965,-0.953624,-1.0971866,-0.17537802,-0.60477734,1.3669066,-1.1250104,-0.16107523,0.9596928,0.835345774,353
27147,1101,-0.62901706,-0.08416476,2.9079301,-0.24117216,-0.23303315,-0.53295094,0.981919,-0.22544475,-0.42909107,-0.52243763,-0.18094914,0.11301654,1.1522763,-1.140601,0.83266306,0.8862146,-1.1969213,7.9739237,-0.35549167,-0.71348894,-1.0409838,11.227931,-0.9608238,0.835345774,352
27176,1102,-0.97926193,0.30579016,-0.92905015,-0.78570855,-0.15617728,-1.4152896,-0.71574044,-0.073847584,-0.46223402,2.8079023,1.3671961,-1.4678465,-0.83415085,0.016373698,0.15760952,-0.8530201,-1.1413224,-0.45660752,2.5268614,-0.48253947,-0.9925009,-0.29430717,1.0884684,0.835345774,381
27145,1103,-1.1802506,-0.5829355,-0.9328793,-0.7583613,-0.73997223,-1.3818119,-0.6244837,-0.39417845,-0.28898832,-7.78E-05,1.3615075,0.4412112,1.0034794,-1.7780634,0.7133637,1.2183055,1.0022756,-0.22734334,-0.30171105,-0.5262506,0.8845832,-0.18316685,-0.9783952,0.835345774,350
27151,1104,-0.9532794,0.038842276,-1.0927682,-0.8227433,-0.2687999,-1.5201225,-0.7558067,-0.073950924,-0.39560795,-0.5715132,0.9195052,-0.20225303,-1.0031015,-0.09129544,0.20354971,-0.97349614,0.95542926,-0.19662742,-0.46619987,-0.7498869,0.95546395,-0.0983494,-0.96573806,0.835345774,356
27160,1105,-1.076709,-0.4572347,-1.0349452,-0.84739876,-0.16450274,-1.6219841,-0.77029043,-0.25795513,-0.23183207,0.09286453,1.6964298,-1.0948666,-0.8868569,0.012413145,0.07778435,-0.7696011,-1.1756495,-0.16542806,-0.3559611,1.5908518,-1.1096036,-0.23210296,1.0766417,0.835345774,365
27146,1106,-1.0250374,-0.37157577,-0.9451734,-1.0369135,-0.6961818,-1.137147,-0.6090803,-0.3139916,-0.43180117,0.09520337,0.20859474,0.18877986,1.1583992,1.69693,0.12849914,2.4414685,-1.1116849,-0.09928023,-0.31193608,1.5570284,-1.0166683,-0.16522232,1.1074623,0.835345774,351
27162,1107,-1.0792507,0.86350596,-0.8853944,-1.0164151,-0.67805123,-1.2418853,-0.5213205,-0.46606383,-0.2748708,-0.54745287,-1.5566338,-0.9856418,1.0451599,2.188971,-2.6022243,1.3082002,-1.3514479,-0.29734772,-0.21526814,1.6254249,-1.0406351,-0.11220136,1.0521508,0.835345774,367
27173,1108,-1.214395,-1.5403174,-0.75843036,-0.79678375,-0.39614463,-1.2153953,-0.73690593,-0.4459687,-0.3284378,0.08093742,-0.044681218,0.18122321,-1.1135607,-0.11458558,0.013094101,-0.81770027,-1.1416047,-0.005505449,-0.23282164,1.6793488,0.7918985,-0.108062916,-0.9128666,0.835345774,378
27172,1109,-1.1262865,-0.4178535,-0.96521217,-0.9740939,-0.7408811,-1.2544857,-0.5431616,-0.41030678,-0.24811703,-0.4617009,0.21219988,0.6944616,-1.0573976,-0.15436342,0.03683466,-0.78523517,0.9430155,-0.14301425,-0.42654616,-0.66681916,-0.97051084,-0.24871978,1.0989431,0.835345774,377
27171,1110,-1.1769812,0.1590504,-0.8862199,-0.6939377,-0.7285842,-1.3292587,-0.7089494,-0.3018117,-0.27073467,-0.7872051,-0.72428757,0.08106514,0.86684847,-0.4752925,-1.6928115,1.1663125,1.0057584,-0.23820344,-0.45883638,-0.72036934,-1.1360772,-0.3600107,1.050362,0.835345774,376
27170,1111,-1.037891,0.36667284,-1.0440941,-0.7787047,-0.30768362,-1.0760144,-1.0316919,-0.32236558,-0.198328,-0.82612103,0.14288704,0.6344528,-1.192015,0.01121,0.15069371,-0.80768025,0.82791036,-0.24222633,-0.31790614,-0.5853458,0.94617915,-0.16382712,-0.9124921,0.835345774,375
27161,1112,-1.1529108,-0.88757956,-0.97772944,-0.706064,-0.6390048,-1.2232428,-0.6938439,-0.3955418,-0.48552066,-0.3823298,0.58942956,0.63541555,-1.0414128,-0.1607576,0.11167235,-0.9257395,-1.1754202,-0.017537784,-0.24303198,1.5735368,-1.0509715,-0.19458249,1.1918508,0.835345774,366
27168,1113,-1.022565,-0.2841788,-0.95973235,-0.9344284,-0.36290166,-1.2658557,-0.9516547,-0.39365324,-0.2947756,-0.5576155,0.5003055,-0.53265524,-1.1890606,0.0104158,0.02458601,-0.8106382,0.8418362,-0.22598541,-0.31976452,-0.70598274,0.9507977,-0.26564237,-1.0561417,0.835345774,373
27169,1114,-1.1308695,0.89410746,-1.0423566,-1.1073531,-0.30121636,-1.4902123,-0.6770012,-0.28552312,-0.3529307,1.3301361,-2.1537418,0.6177819,1.0109909,1.4608232,-2.5242825,0.25845563,0.68258834,-0.1592961,-0.3339737,-0.7374973,-1.2951784,-0.090841815,1.0585424,0.835345774,374
27210,1115,-1.2066449,1.4129703,-0.8780646,-0.75258565,-0.6885805,-1.266853,-0.75432783,-0.23044321,-0.239293,-0.070944935,-0.67831,0.9965174,-0.99009097,-0.1310945,0.1837199,-0.88761646,0.93439376,-0.21866229,-0.40194184,-0.6041814,-1.1363239,-0.17123868,1.0348021,0.835345774,415
27166,1116,-1.145123,0.54874253,-1.0292014,-0.9497606,-0.7831694,-1.2834612,-0.55813044,-0.38342208,-0.31814557,-0.1667782,0.076074466,0.00070823,1.1136832,-0.53169096,1.7894729,0.11794394,-1.2187303,-0.103759915,-0.37954447,1.6563939,-1.1043736,-0.15442519,1.1242228,0.835345774,371
27165,1117,-0.98375666,-0.2031996,-0.8467191,-0.82045573,-0.72378856,-1.2362294,-0.67928404,-0.23050052,-0.40020266,-0.4353334,-0.18216854,0.07788804,1.0524242,2.3098729,1.9019194,1.2598456,-1.1282368,-0.21996738,-0.22310671,1.6648076,-1.0331973,-0.16854888,1.1263075,0.835345774,370
27164,1118,-1.1846601,-0.0476451,-1.1220118,-0.8674961,-0.77889204,-1.2563711,-0.6003328,-0.45450976,-0.3119443,0.2839358,0.88203126,-2.0376978,1.0460991,0.8733948,-2.5761652,0.12609258,-1.2783971,-0.23881339,-0.39707083,1.6126422,0.93891525,-0.29913926,-0.9538189,0.835345774,369
27163,1119,-1.1566849,-0.12226679,-0.8542053,-0.9021239,-0.7354839,-1.2238176,-0.68558085,-0.4791166,-0.24228872,0.06994758,-1.3651865,1.1136839,-1.043203,-0.092078455,0.06861384,-0.7567014,-1.1442391,-0.016550485,-0.34125376,1.5346102,-1.1171758,-0.2832695,1.0701098,0.835345774,368
27174,1120,-1.0015187,2.6773987,-0.9340275,-0.8812745,-0.84286183,-1.0921342,-0.51940125,-0.44570848,-0.3959227,-0.45467544,-0.8602678,0.6845517,1.1997576,-1.1170127,1.8560957,2.2695367,1.0362155,-0.22835454,-0.33219504,-0.5585258,0.88194525,-0.09604835,-1.0715712,0.835345774,379
27167,1121,-1.1604036,-1.1856071,-0.9703806,-1.0270343,-0.6651375,-1.3209096,-0.6376012,-0.43545207,-0.27435294,0.8718305,0.078873485,0.03887458,1.0933594,-0.09214643,0.08365362,0.33448935,-1.2024219,-0.12367282,-0.23888637,1.6068295,-0.8538135,-0.16361219,1.0286591,0.835345774,372
28656,1122,0.038664397,0.6843859,-0.0880089,-0.8710218,-0.9953797,0.6744266,-0.4410308,-0.5111907,-0.35458106,5.4153676,0.08987758,-0.48005152,-0.9873426,-0.05472396,0.14970773,-0.8120302,-1.3805503,-0.13395943,2.7581782,-0.6323923,-1.1460713,-0.14952104,0.93409526,0.866081229,746
28655,1123,0.17427401,-0.34053612,-0.24827783,-0.55562633,-0.6751075,0.7037355,-0.7906233,-0.2550115,-0.3374886,-0.24393617,-2.1635253,0.39364672,1.1369921,1.3088712,-0.86043495,2.3278565,-1.1156694,-0.22431803,-0.34174275,1.5358355,-1.0521537,-0.19597363,1.0759425,0.866081229,745
28654,1124,-0.35996446,0.20963685,-0.31859946,-0.5301748,-0.84039104,0.62803715,-0.5602332,-0.31738475,-0.22195286,1.7193749,1.3508294,0.8189139,0.95817477,1.3824291,-2.6511638,0.10949904,0.85434246,-0.25509593,-0.4739517,-0.6825582,0.9670922,-0.14420871,-1.0827583,0.866081229,744
28653,1125,0.05107308,0.006991791,-0.8590582,-0.87856877,-0.21265873,0.85958886,-1.0770326,-0.49418634,-0.5650706,-0.6950304,1.7669165,0.32108286,1.0171645,1.9214365,1.7960589,0.31997943,0.88153845,-0.21867594,-0.33359936,-0.52544993,0.96411204,0.024466489,-1.0741019,0.866081229,743
28652,1126,0.09635977,-1.3803258,-0.35808736,-0.63166654,-0.8652117,0.3636317,-0.58474195,-0.43120804,-0.41286573,-0.00916257,1.1611814,-1.3188589,0.9826812,-0.9404081,0.08521753,0.22817655,0.86022204,-0.16529293,-0.40888178,-0.71143335,0.9084722,-0.1072596,-0.94837016,0.866081229,742
28645,1127,0.12938926,-0.74121714,-0.4405749,-0.9805125,-0.57912695,0.6339082,-0.7893357,-0.53040767,-0.23669611,-0.3460252,-0.02817775,0.2099281,0.91562295,-0.68810654,-0.7026228,0.16226703,-1.1316383,-0.21757752,2.5962677,-0.5183774,-1.0337288,-0.057971384,1.1062835,0.866081229,735
28650,1128,0.96248895,0.31290287,-0.18109298,-0.9100664,-0.58165425,0.31888214,-0.8134472,-0.4352292,-0.35392553,0.91842157,0.14473604,0.054714564,-1.1125283,0.039002962,0.12308723,-0.843659,-1.1670372,-0.21163659,-0.33942437,1.6159075,-0.9887072,-0.2110715,1.230336,0.866081229,740
28649,1129,-0.0853345,-0.09268074,-0.118421346,-0.7814503,-0.73734856,0.7701859,-0.8600077,-0.40364692,-0.34806916,0.015968764,-1.6912206,0.9810745,-0.9916193,-0.15935722,0.08164678,-0.77200913,-1.3094959,-0.18938133,-0.37011483,1.5037798,0.9034693,-0.16305012,-0.90200186,0.866081229,739
28648,1130,0.21583761,0.6625735,-0.38712683,-0.90863866,-0.5296183,0.74269754,-0.6234044,-0.3260193,-0.43467003,-0.4302798,-0.5192715,-0.1654356,1.089472,-0.05287017,-0.8017761,0.24126375,-1.1515507,-0.22327918,-0.29976898,1.5568151,-1.0684533,-0.095706366,1.0165358,0.866081229,738
28647,1131,0.14243385,0.6191106,-0.2780419,-0.74147177,-0.85586816,0.4879763,-0.6358501,-0.3885305,-0.2912016,-0.05488043,0.87865615,-0.85156184,-0.8427575,-0.18384586,0.044545803,-0.65791965,-1.0695775,-0.17996354,-0.39132524,1.5847282,-1.1946272,-0.08558072,1.1016399,0.866081229,737
28646,1132,0.13855655,-0.4080754,-0.35326204,-0.98357064,-0.8251982,0.46589828,-0.7932203,-0.30974564,-0.3807252,-0.89000016,-0.9434106,-0.50240386,1.0935696,0.92515415,0.9759037,0.24930614,0.88963956,-0.28748748,-0.3873355,-0.51002264,0.94002867,-0.19188207,-1.0103265,0.866081229,736
28657,1133,0.11253643,-0.57153636,-0.33181453,-0.60273314,-0.88136625,0.44011062,-0.78108597,-0.3730474,-0.29496434,-0.4875807,-1.6473751,0.08183216,1.084351,-1.0153489,-0.81786233,0.29568347,-1.2983394,-0.08691328,-0.29959595,1.6361998,1.0532737,-0.09782204,-1.0055171,0.866081229,747
28651,1134,0.29458994,0.35062787,-0.36328197,-0.76430416,-0.89390385,0.50106984,-0.64442694,-0.41390315,-0.41822487,-0.106169395,0.16951565,0.23831308,-0.91222376,-0.10247402,0.21793365,-0.89533484,-1.1936371,-0.14853567,-0.36698005,1.4981472,-1.2197046,-0.25352737,1.1779335,0.866081229,741
