,X0,X1,X2,X0_pred,X1_pred,X2_pred
31463,5.764986270865611,5.22345981098307,2.022231099435996,5.836741,5.11935,1.1307036
31469,4.394211769533,5.364948623619907,-2.2586681771262658,4.7692075,4.7583995,-2.0882616
31475,5.357369995595017,4.6569886735962935,-2.404913260744038,5.0861316,4.616232,-1.0078984
31483,3.6147152129359847,6.351017843643432,0.14873248110419426,4.316132,5.326534,1.3082098
31486,3.3431568282534987,5.272837067128896,1.1708229969041963,4.4292345,3.903475,-0.11261673
31488,4.840912594750664,5.130720267976733,-1.8099557095465766,4.6844974,5.033752,-0.24367937
31489,5.58082656948815,4.398439425974483,1.0436576990916313,4.413569,5.234712,0.09672312
31490,4.25192151671646,2.6676362113917067,2.565578144525,4.6013527,4.164523,3.4812782
31492,5.048774171881714,2.829027116931112,3.05186487453385,4.430485,4.0163608,2.717336
31494,3.7985046702576604,5.3604533986245135,-0.5260953076528306,4.952243,4.832479,-0.9215999
31495,4.7369033442356345,5.281628512907449,1.1528153793697844,4.3396945,4.4074197,0.07036779
31505,5.563501327690705,4.353166257555866,-0.7034712662301309,3.8952541,5.412303,-0.24983609
31510,5.342604596422745,5.482750124875743,-0.06007989255261015,5.404955,5.353572,0.66462713
31516,4.602117949805633,5.408212809680628,-2.6787515939660684,4.7888618,5.674985,-1.2107686
31521,2.6271340868313846,4.73207142870364,-0.3141181534235009,3.3355498,5.7154527,0.30858427
31526,3.3013339374797184,5.8828516327849565,-1.2210311352496177,4.2263474,5.8823056,0.22448915
31528,2.520561754592676,5.702866688735701,0.04390648201560052,4.2347875,5.987119,-0.4481465
31530,4.658922930648771,3.5989190943087004,-1.5552172933185848,4.288214,5.563983,-1.034043
31532,5.6861659546366194,4.9643440139737205,0.5858458055681026,4.188275,5.4627023,-1.1435292
31537,5.481040247762768,6.242763899069673,-2.972784951639373,5.400702,5.977308,-2.8400826
31544,3.44688783637226,4.067829471448172,0.34352201613745115,5.4305263,4.668123,2.2543316
31551,3.9066110524793864,3.0126012526823787,-0.34856604893401455,3.6214342,4.406087,0.14674151
31559,4.980309906601471,5.76948939247814,-1.8631133650106855,4.207062,5.371194,-1.9264047
31560,4.816711805350721,7.745789641473511,0.5833659542416276,4.7922215,5.0896835,1.2217956
31567,6.0562081045871485,4.842814484818093,0.45580063597619613,5.9862933,4.6029134,0.4263977
31568,5.303698120803012,3.598254053648236,-0.21267450220750095,5.0713162,4.6699424,1.0002241
31569,3.6144844454463487,2.8494087788361426,1.1009419957379927,5.220184,4.2383037,1.0577607
31574,6.25525425911637,5.087555819687858,3.1649408040458886,5.9580646,4.6638756,2.7578962
31581,5.97751091024685,3.8507298554097393,2.2867680347594046,5.884769,4.643625,1.2896025
31587,5.283297815054825,2.4725976763257798,0.08890496710903062,4.3995557,4.8562136,0.5553214
31590,4.422064588102345,4.5883903568172775,1.6350115244774535,5.4861884,4.813641,-0.87115425
31591,2.813286924024483,4.817246561514633,-0.7496189163306831,5.0878277,4.4992757,-0.5833157
31596,5.332716507642268,4.349760415757202,-0.94799902803612,5.151682,4.9298687,-0.44088277
31606,4.64786014189015,4.297716710135993,0.5448712023157609,4.564591,5.3171396,0.067476004
31623,3.2598833966674508,6.150963134419227,-2.2875612407693295,4.1655755,4.809609,-0.66224754
31625,2.356136700665949,5.363103219944652,0.37279045095272667,4.2175736,4.842733,-0.7887708
31627,4.252432897813948,5.606180233715865,0.6581878698406552,3.9490955,5.2936807,-0.054500878
31631,4.582898073320019,4.6831372422342366,1.2572987824208042,5.471848,4.7371774,0.8461553
31641,5.416042226571575,4.655493043699973,1.7806365414368786,6.30394,4.1957707,2.088448
31642,4.997548042235135,5.355369875592508,1.125325667952405,5.6543036,5.075431,0.85971403
31644,7.110841969026812,3.5879412094596566,0.9391123398050347,5.76356,4.1016865,2.4337492
31647,4.759713112141489,4.8708743500220875,-1.1562936627839127,4.133047,5.1059904,-1.3857183
31649,3.835349994511251,4.515572494482936,0.9371791704314242,4.414984,5.8903117,-0.25466835
31652,3.441388673785373,5.093559620383228,0.9730370932281364,4.0244627,5.1030903,-1.0683668
31653,4.955240343588471,4.386138635213743,0.39115484471572237,4.1806793,5.117265,-1.3197067
31671,6.758088377096356,4.785197045776778,2.349882490851439,5.6296487,4.3154736,2.6226397
31672,2.75094607774867,3.848943405783845,0.1202741641382114,4.320402,4.750206,0.4715348
31678,3.97681973288845,5.009406081120984,1.1072698749424355,4.5968404,5.272049,0.002136469
31680,4.562659519966047,6.3034465191848446,-1.5384958618443236,4.673069,5.044261,0.20246166
31681,1.9478796913088028,6.807814713663626,-0.7632971636418734,5.2032843,4.701586,-1.049883
31687,6.583626977324479,3.833811454805803,-0.1044741322480559,5.6073055,4.673317,-0.018438041
31691,4.109835579767936,3.764672587018625,-0.03669061266951229,4.3249946,4.8552713,-0.11363089
31692,3.7134222387141502,3.8473981145609257,-2.2084873420574613,3.9430206,4.6347036,-1.74234
31693,3.331192944103731,3.2815931196319217,-1.031786784408716,3.8895075,5.281226,0.5627736
31694,5.680237890270284,4.709731615611226,1.3853957734902849,4.6393204,4.5488253,0.42915717
31695,4.418619308484838,5.775244206381126,1.5673413186451672,3.7534173,4.9511404,0.52782655
31700,2.5945770363034537,4.4421767845573825,1.677014157424394,3.0169916,5.068317,-0.63347
31703,4.783321447298263,3.3946917032287405,-0.9083014739209498,3.070259,4.458359,-0.66920036
31705,4.140228314834716,2.9389493471077146,-2.3546256260821337,3.7623558,4.6656117,-1.5713444
31709,3.579267164723105,3.502900417174093,-0.5042938159757847,5.7073994,4.6322737,-1.0956397
31715,5.227839522447333,2.9580866055155597,-1.276332662265009,5.604077,4.5425076,-0.991341
31716,4.588028949206704,1.9859055101015501,0.656480496366393,5.058005,3.9732819,0.9994668
31720,3.806267491940922,3.4035912344782826,-1.2189243787951132,3.695901,4.8728957,-0.2943043
31722,3.5218128357246554,4.865618547732207,-1.6352505048510735,4.394022,5.504376,-0.55452704
31726,3.603186320099229,4.180993308236477,-0.20347997460449121,4.357022,5.51232,-0.82412684
31729,3.4362838960646416,2.7948957161681935,0.4639661605931211,4.496941,4.656651,1.4613076
31740,3.9720522249087624,4.961548837033344,-2.310735208466589,3.4534504,4.185445,-0.7650893
31741,3.8826986323549333,3.994393611344432,1.0285344370469494,3.4409468,5.080297,0.51862234
31742,2.4994126918930766,4.647055678922394,-0.4782087826622854,3.8168952,4.8554497,-0.16643289
31747,3.2690341476730924,6.130455214277324,-1.4418901680890865,2.9654126,5.229524,0.43071768
31758,4.2317979936587165,2.7522652232505185,1.9258668164884862,4.694254,4.332706,1.8559768
31776,2.357527469078007,4.431192502900227,-0.056672242177962406,3.4622693,5.3407817,-0.7797128
31786,7.052655170674841,3.411129931186538,1.8642839732970184,5.953526,4.0304513,1.357609
31793,6.589434482365245,6.101025822601336,-0.2384172130112018,4.240348,5.596296,-0.28178996
31806,2.8882069545340068,4.718304386143067,-2.0764204464546174,3.8652813,5.2082043,-0.522202
31809,2.7374436677397007,6.397613402570286,-0.6018387711853703,3.7793968,5.928815,0.21625149
31814,5.566519247622678,4.414597837175882,-1.936441682640339,5.1484895,5.8429832,-0.67430556
31822,5.264436216219617,5.075656094698362,-1.1460048550866762,5.3525944,5.050544,-1.3214846
31827,5.859223196949408,4.711713559405622,-0.6351708492219454,5.3116674,5.3994975,-1.0685807
31831,5.8761659855929445,4.844486182693572,1.4482266474800207,4.955061,4.5893583,0.17031512
31836,5.702276700397943,4.220446121086936,-1.507984241361528,5.6350517,5.051353,-2.1282039
31854,4.598687655792794,3.790559094212729,0.8733322712268642,4.5042644,3.83401,1.1319921
31871,5.378648441475468,5.812756489169033,-0.8596389084967093,4.5275283,5.1250978,-0.1839128
31873,6.582385618092159,4.992957439875695,1.389592739497027,4.9164195,3.7717726,2.1355023
31879,5.025184194338641,3.6194696681479854,0.047016279327879884,3.6115487,3.8803737,0.26674265
31882,3.792742554046659,3.758324249362901,3.7653540928957323,4.202452,3.7827365,2.1772835
31893,6.727504454461231,5.512308558521135,0.33109884623051417,4.1082125,5.0573487,0.100316286
31894,5.18358139649584,6.460984116733022,0.18214049568966711,3.6102724,5.4016347,0.36366153
31896,4.680240027410573,3.725524029651181,-1.9271638272756813,4.731259,5.3339205,-1.0504
31900,4.135076967179131,4.306027024646788,0.5783172647715589,4.185054,5.5170703,-0.0789704
31905,5.264780205428304,3.50321897319651,3.3984887795691505,6.264596,4.90216,2.2890067
31911,4.928876589555132,7.692453065492594,-2.296440777161869,5.4852867,4.827628,-0.36538008
31914,4.778913391971259,5.88797845080556,-0.054409339640690724,4.5963507,4.794161,1.1311846
31917,4.915555208238491,2.2122748454202465,1.136967852992783,4.5434847,4.411126,1.1850685
31934,4.916337919082299,3.670968937087395,-1.667936445810894,4.8869925,3.980545,-1.6332278
31941,2.6768810169268678,4.753918524627005,-0.617451546039659,4.446234,4.9572463,-0.18043166
31948,4.955616342963283,5.262249041446223,-1.4463081979335073,4.813659,5.247207,-0.430211
31954,1.8380517835473242,5.3670195673134495,-0.10360299465887635,2.8937197,5.1391854,0.053907104
31960,5.402634643417651,4.023306164951069,-0.25549453175017056,5.6389523,4.440387,-0.12527767
31962,4.00416276252886,5.001799387799606,-2.89574934292044,4.688847,5.4189425,-2.4052465
31964,4.8930383579368755,6.510249135480262,-1.5551852338446248,4.687809,5.613262,-2.1166017
31968,4.095009710419443,3.7864851761369667,-0.94577749544052,3.9661937,4.9684515,-2.4901278
31971,5.036056346436523,5.008569852854707,0.8050243655502083,4.97067,4.322853,0.13108046
31982,5.088588088496614,2.682856523743151,0.6115625077312122,4.1902475,4.791453,1.0222337
31992,5.77827491719526,4.104359935532723,-1.7862795653338814,5.5959,4.9119167,-1.9807954
31998,3.4579020022043108,4.162618102627716,-1.5481705529270808,4.4487095,4.45205,-0.27152035
32001,4.244755577592344,4.1154971630975385,1.292820102166898,5.461873,4.7925386,0.27219042
32002,5.608531750516403,5.559469213409481,0.24605422030647017,4.511585,5.3699055,0.26317623
32031,4.7458440936748385,5.659972733485865,-0.7599253071511276,5.563678,4.792625,-1.6532863
32033,4.409384063748149,4.601062900586495,-0.28546543333784524,4.4958076,5.053738,-0.18890122
32035,2.614674692604916,4.438673124842338,-2.350291811819166,4.139395,5.134676,-0.83216345
32038,3.262712185628971,6.5195428242680356,-3.6838296819508867,3.8790283,5.6141505,-2.9227767
32039,4.742143013374156,3.6818489939763355,-1.3638161968577753,4.356573,5.5386524,-0.20799842
32040,4.949886974217148,6.043778998622334,-2.928566035901033,3.4353065,5.5069094,-2.6974733
32044,6.9872209776771514,6.648321066497078,-3.2239423434146954,3.9998674,5.8655996,-2.0747218
32045,3.579810053450649,3.2398066344063077,-2.340798145604795,3.91996,4.354009,-1.6633111
32049,4.6499249800943545,4.636065162257563,-1.4116760480001522,3.92418,4.4342766,-0.09853342
32050,4.739614232574174,5.077070960729669,1.6283466743910666,3.3641813,5.0577407,0.47930837
32052,4.54723695437657,3.28412636083047,0.26096870567795,4.4560018,5.451512,-0.3120689
32054,4.076284242946971,6.278132982441284,-1.0447011631233687,4.201102,5.2908325,-0.028553277
32059,3.5231730055742636,5.160294149781878,0.6448799115032902,3.528928,4.9560547,-0.038149416
32063,4.006083916801424,5.5928205444221835,0.1840851804191035,3.6689436,5.0516143,0.51759034
32067,4.037835438876826,5.84090778787054,-0.4822711233149881,4.4975085,4.799608,-0.8520156
32068,3.4398108089845745,5.486142704668017,-0.7685430494475738,4.146321,4.8429785,-0.46059176
32069,3.299535842031384,4.5410030100474925,-0.7936690428140083,3.5302832,4.9859095,0.14178735
32073,2.2889206419989963,5.371751047200791,1.0041157901598183,3.9887362,5.371992,-2.2171507
32079,7.7381692984187,5.026393090375915,-2.865412843895601,5.251501,5.0168343,-0.92519563
32090,5.734475480705859,2.853739663472736,-2.7534677637258285,4.7142735,5.3847785,-2.237831
32091,4.777512137061963,5.209212643318587,-0.7860171254214092,5.246375,4.7512918,-1.3148468
32096,4.82156320262637,4.15606797149921,-0.15802867967473036,5.2730618,4.385385,-1.1666336
32099,6.173224389127906,3.324765370213664,0.25776857454814395,5.80354,4.4397526,-0.35320613
32100,5.376142697051055,5.2698860047445955,0.5876502380290525,4.151055,4.792343,0.4224922
32103,5.72755379314627,4.810816202125903,-0.45977208051439267,4.2421803,4.9801745,-0.3855138
32106,5.752228774240501,5.300178264714539,-1.1156432818044382,5.5308647,4.5819917,-1.6737998
32108,4.786717001294737,6.004916472546137,-0.3658824561475269,4.6110954,5.5859385,-0.7355876
32109,2.359546440699919,5.633032319303176,-0.22670327697342232,4.495392,4.776202,-0.23100668
32111,4.531378455252559,3.7721275650662416,0.5817898790537546,4.957165,5.0468435,-0.5433514
32117,5.371774713707079,5.438010815326386,-0.14817515989953908,4.7746954,4.0381293,-0.66319585
32137,5.3288912843913545,3.508949873115106,2.9653220182156557,5.53476,3.4645674,2.8754442
32144,3.4235388109425986,5.38048346929084,-0.7787975621706207,4.9703493,4.9504128,0.30240545
32149,4.534270307768174,2.27737857839875,0.5798442452213758,4.384959,4.7339773,1.2402742
32151,4.780851217166875,4.259797354716843,0.0224995171411162,4.774911,4.48958,1.7866709
32152,3.7238776991149924,3.3304741499130204,3.2524100069042516,6.4735823,4.1860456,2.0928514
32153,4.382668657517593,4.622517883971886,2.066803522303268,4.953002,3.8941786,1.3177364
32162,5.1548918955723195,5.711182603397854,2.1078583558930655,4.9039907,5.2200494,-0.36789536
32177,6.519755330342178,2.428889249291978,1.530576952668959,5.42345,4.7185335,0.9467709
32178,7.067408774027663,5.886432018587942,0.8173760819930127,3.8728929,5.132473,-0.38083065
32183,2.925901741774562,5.191255394405215,2.257750479319597,3.5159001,4.9057384,0.649239
32189,2.1945948338339702,4.817148187507829,1.0598472264687833,3.5156581,4.53463,0.73105395
32198,4.170141888216494,6.5170461709649,-0.30191454255643735,4.5104885,5.2688327,-0.007951908
32202,4.968408103610196,5.938813899687666,2.3212755544099144,5.5849686,5.449775,1.6314592
32211,5.012130819262047,5.686704942104586,-1.185314054999305,4.3718824,5.341194,-0.6298909
32215,2.869635216833796,4.429997048043593,2.5003899648565278,4.163726,4.33536,-0.117578715
32216,3.4797373188098266,4.522519561725444,-0.21972792915755035,4.859134,5.3454056,0.39332882
32223,4.2035945640630565,4.436092451546698,-1.0362847682463658,4.4409003,4.2536855,-0.3000457
32225,3.2125302284198085,4.894578632749886,0.03489160194809601,3.982901,5.4291034,-0.30560756
32231,4.2481190524122185,5.7390273173691355,-0.4153150211544947,5.233063,5.167751,-0.9463829
32235,6.309955744533181,6.8148571353863945,-0.45089025870925337,5.0471673,5.687643,-0.2061404
32242,3.251057718866334,6.662189230714002,0.05286863788316354,4.9736557,5.670907,-0.4737605
32244,4.984594739128573,3.699852607904701,1.1974143853435284,5.282415,4.4385777,1.9365338
32250,3.768279251976448,4.949941363962016,-0.6687391837404036,3.91394,5.420539,-0.16542712
32256,5.738873782300239,5.78216639511811,-0.97874000489301,3.7419968,5.612279,-1.1152122
32263,3.273680905242697,4.980726719173077,-0.8241930630574025,3.7677045,5.157697,0.06264359
32266,5.128079100752509,5.14588945656338,-0.6153672944337422,4.861717,5.0512295,0.5383484
32268,4.651279804781055,3.1987489889058307,1.5563310531623364,4.91171,3.9985247,2.6225207
32269,5.471998512177877,5.1618179406996925,7.315311649478526,4.3939843,4.489006,6.041437
32270,3.616721082485398,5.254419172169018,1.473182309853963,4.779368,4.4162025,0.35189664
32272,4.135576515373196,5.133444366940638,4.370194811814102,4.6114798,3.9539742,3.7436311
32277,4.098810098201039,5.193667518865608,-1.0668823503560771,4.687831,4.8875966,-0.32295328
32279,5.827928686410659,4.40969640529963,0.9475266903815971,4.5062385,4.467791,0.48801592
32288,4.987935170197283,4.942622287931149,0.795038400207484,4.955193,5.6899166,0.08197057
32289,5.482034526171917,6.1280102430429615,0.06265639223614672,4.656961,5.8851633,-0.07328147
32300,4.601422792893802,4.71714468857728,-1.2173599488269153,5.2689934,5.3203344,0.11361584
32301,5.324785760066279,4.94899669650562,-1.4952574626474817,5.109439,4.693309,0.32108793
32320,5.0446464548478955,5.748841148404829,-0.9528184074326274,4.7677984,5.6314464,-0.88541967
32322,3.9100179898689604,6.8444518385380695,2.1640757790119958,3.7735174,5.8170023,0.6943457
32327,5.029994134932876,3.8510050215890512,1.7976125342880696,5.3636837,4.7137523,1.1813761
32330,1.8972983625879762,5.573099519179938,-1.284886492087218,3.7031872,5.2347436,-0.14102301
32334,4.490723228499902,5.224456771565348,0.9382474150214559,5.160116,5.3606143,-1.0712655
32337,4.819087459398738,4.996720824218499,-1.0661663061190179,3.9860458,4.0269523,-1.9840424
32342,3.104696079368546,4.582754897776158,1.3183916866271377,4.390133,4.899112,0.7815536
32348,5.171600903286954,4.6699697665526045,1.4115500056813464,5.4094696,4.7245846,-0.58629894
32353,2.449574193540198,3.525969606595036,-1.5145674975646217,4.1620755,5.131555,-1.004161
32356,4.131759624732132,3.9470127643486053,-0.10034254669874731,5.0093794,4.6687965,-0.064215034
32362,5.667832868885268,4.857156220418441,-2.3751977979837893,5.10128,5.6201496,-0.83315516
32363,3.70032959754343,5.842825890232358,-0.3076327272032403,3.8591516,5.4623675,0.23736297
32366,6.193149682550716,4.810437972796233,-0.13590678710926668,4.409644,5.868919,-0.23835577
32381,5.397419796193642,5.074815249651226,1.137978901738651,4.157807,4.215451,0.015718758
32389,5.651831422287751,3.688921945869956,2.248514677523445,5.0870614,5.571757,2.9551873
32395,4.648790991309042,3.3316376533077547,1.266049245235402,4.81419,4.9800153,1.4866576
32413,5.004966434783453,4.998159061179659,-1.2450441233269054,4.2456555,4.359124,-1.674543
32423,5.429986817173861,4.24965718411796,2.330175945118442,5.407013,3.7840037,2.1471012
32429,2.9415626828531414,2.932530564806192,-0.010155859450993954,3.7557003,3.9977417,-0.8874242
32431,4.418622664627203,6.273426009049377,-1.18111471085377,4.6829762,4.5730724,-1.2783724
32435,6.128151653006298,3.507606185197648,-1.1235312721722583,5.6528544,5.0851545,-2.0983553
32438,7.053336743428071,4.161416160089201,-0.9898509103048827,6.091544,4.893378,-1.2389661
32448,4.081403369654052,5.279682613514806,0.914794231728248,4.7692065,5.6438646,0.7545142
32451,3.110494985795823,4.231580158018119,-0.27398132552991905,5.1070004,4.9344025,0.54128873
32457,4.4348734518694375,4.771089050266631,-0.9906698492840723,4.10712,4.7482486,-0.8103421
32458,4.6657437130924135,4.68088813516995,-1.3533493948469437,3.8913264,5.3335924,0.53714514
32469,4.059294362228292,5.494191502660392,1.8546163072353128,3.5564456,4.517615,0.9917149
32477,3.6259823395337727,3.9953475182041953,-4.874123478920267,3.511678,3.8405302,-3.636995
32478,4.935982510054403,4.37316169228784,1.060732606112883,5.188952,4.078907,1.3153327
32484,5.564520530159628,4.386881824440566,-1.8093117618640626,4.816588,4.510251,-1.7253504
32486,5.90798405989388,3.8528422474918753,1.1373777421692202,5.237486,4.1266694,1.0409603
32487,4.287668422054385,4.833997007733302,-1.113593270230763,5.2916923,4.524363,-0.3736888
32488,2.7144813949032756,3.865584621391529,-1.0357221163009158,3.9501245,5.016831,-2.2677433
32489,4.421712101418448,3.6421121523050344,-3.0736889884542644,4.8086305,4.0078363,-2.0828466
32490,5.07995682171315,3.7938879766748435,0.47767472966987523,5.159874,4.3885236,-0.32218367
32494,4.652364877030106,4.230102905525349,0.1842878415401975,4.8909965,4.3952346,0.29123938
32500,4.693551647602699,5.260232028170913,0.6032122767284295,4.725834,4.568386,-0.20799258
32501,3.9389446042800236,5.986094891013926,-0.6383015068447485,4.878664,4.4176483,-0.07259864
32506,4.617323647780652,3.996988172827367,-0.47251307015462085,5.8946056,4.8331327,-0.37421745
32507,3.539221595341057,3.9682821204877947,-0.3778281432117222,4.4955387,4.186894,-0.84371513
32514,5.71126002163306,6.4398473998275,2.4645322205118636,5.307994,4.2874017,1.7693539
32516,5.658342903187172,4.069605722051407,-0.6709111679677261,5.130513,5.2433906,-0.080587216
32520,5.916537355255445,5.49085901017063,-1.3728120633094314,5.0355463,5.5252943,-0.14577392
32529,3.249717715159204,5.914050600648255,-3.1965857668195836,5.116199,5.4549065,-3.2895093
32533,5.243052750140993,4.459470371608804,0.51734057389547,4.439079,4.4790926,0.6443989
32538,5.4981219510004955,4.430506994927401,0.12850450194176022,5.326804,4.297821,0.47914255
32553,5.873949310735773,5.118206263133704,0.3034182187609922,5.2964334,5.0085354,0.47798333
32573,3.3756878511530415,3.844673928722933,1.4395282054489984,3.9071386,4.5645776,0.34400073
32577,6.480044132165964,5.740655137626572,0.8470880239655958,4.3896623,6.5872517,1.0870166
32581,3.736189304773242,2.505735862092575,1.0392719605844971,4.768787,4.5017705,1.2625895
32584,4.511058208475504,6.046505570383501,-2.1342412983987584,4.2647576,5.0987825,-0.44240808
32593,4.87496204374753,3.374161127817727,1.529068160691458,4.3035617,5.4283977,-0.18888979
32596,4.134118155387505,4.594280159567353,-0.48750095293489604,5.0680695,5.1420064,-0.8313067
32597,4.6744567037942675,6.213080414119169,0.4321512362594463,4.993489,5.4301014,0.02250342
32600,3.4585250795416735,4.465703849797943,-1.3987445161191618,3.852882,5.5630507,-2.4923718
32609,6.23236347464072,6.2067272301824055,-1.1965722505205325,5.429256,5.0539913,-0.41228276
32615,4.571133719570052,5.935962497313411,-1.7029628126046705,5.015649,5.237412,-0.31785926
32621,4.984471832253445,4.306227064031085,-0.0043224911339146965,5.4902887,5.0297966,-0.77704054
32622,5.571353950257345,4.472956493457798,-2.760057500245727,5.508968,4.8999214,-1.1887925
32629,5.102909431701346,5.325088146651584,-0.9738219312338894,5.0271935,5.096687,-1.1261181
32630,4.8420057672756815,4.254160633864829,-0.8566104960808276,4.4061966,5.8727336,-1.1361138
32631,4.44709621219511,4.310795626058326,1.0771899389785895,4.3913875,5.543581,-0.2168096
32648,7.390270705478861,4.400744474739141,-3.5150192458575464,4.30545,5.342112,-2.5768404
32654,5.905165264799767,4.772854191561872,-2.6162927370837226,5.013329,4.4855995,-0.41205564
32658,3.1532879649127037,7.402465354150658,-2.331565950495398,2.7322102,4.3353662,-1.1552103
32662,6.715213334964751,4.230049568746021,1.0036878873447375,5.3627467,4.369647,0.5908793
32667,6.506693493052483,5.8423637543672005,0.4975131814095619,5.433696,5.083907,0.23349094
32669,5.218412165795943,5.740091694173065,-0.3811896136909545,4.6673923,5.566762,1.1505244
32680,4.622410089198625,5.535925596709383,-0.3964201944842194,5.080883,4.5537996,-1.5495118
32682,4.092543421072892,5.4617598956059945,1.7481546094131672,4.2125893,5.038333,-0.5113473
32684,5.2536798990581035,6.022884837211077,-0.5057872435836934,4.7681913,5.132203,-0.93274367
32685,4.736386778432683,5.990521476810716,-0.4256961536891919,4.4783525,4.7927647,-0.5367708
32689,6.236450346415017,5.575350570105798,-0.805857676894403,5.17696,5.1693563,-1.3296225
32691,3.7341873382578923,4.5152936629695155,-0.2624106104145561,3.8849726,4.8997364,-0.6551461
32693,4.262243447753021,3.0884438924387707,-1.0474352951431563,4.3532124,5.0142107,-0.4476074
32697,5.1558576363971085,4.762424964392217,-2.8713497761737212,4.170813,5.386307,-3.580701
32699,5.074639399350707,3.586152025558895,-1.1877621755529304,4.6591945,5.040573,-0.5225099
32704,4.891363898786222,4.304449787942311,-2.260297716451648,5.0181546,4.821809,-1.0529974
32711,4.781441372717165,5.605349326375497,-1.7268604632293045,5.1239967,5.792829,-0.74087495
32716,3.8210055800340577,4.241744477963615,0.13341308521792333,5.0111756,4.496214,1.7835119
32720,4.40510207184648,3.244401709926068,-1.5475453059816107,4.7975526,5.0577507,-1.6875939
32724,4.012726615827491,4.766026586567573,-1.9845705144113746,4.395459,4.5156317,-0.77628934
32731,6.9095384964050215,5.00772650501406,0.2916703301718825,5.634064,4.960111,-0.61125505
32737,5.582342423239423,4.120908838091692,-1.6861543938196948,4.9396954,5.1999507,-1.4512445
32742,4.888993821930917,3.534323806907871,-2.0579616221883636,4.1837897,4.458913,-1.4278402
32743,6.6326459373905005,4.938689123119775,-1.5365686706990154,5.2273154,4.166835,0.14381462
32746,4.4483062341568536,4.71016106749035,-1.6374269936140498,3.789381,4.1905155,-1.594656
32753,3.3712155511200446,5.718670797036916,0.05683135206662587,3.878368,4.449877,-0.66732323
32758,5.199503851439505,4.761522778136651,-0.7472016396501863,3.948828,4.916674,-1.0173438
32760,4.323367452279877,5.0473527270265235,0.6551637043223517,4.3961697,3.5667863,-0.015690327
32761,2.810906391256993,3.210351879403937,-4.08004557369693,4.1678333,5.15173,-3.446257
32783,4.648319051409805,5.123139127641744,-2.5471504906515046,4.5826902,4.4811873,-2.881687
32785,4.830186836554916,4.742118666218498,0.9690349409596928,5.4217434,4.302392,0.9640951
32805,7.321463646934408,3.738189638263009,0.10693986816971662,5.8033905,4.7021594,-0.65536374
32807,3.911100592483008,6.142419490757265,-0.362142272581356,4.5276504,5.754499,-1.555268
32809,6.416233623814036,5.602582933057189,-0.5785503147165219,5.7154007,4.026842,0.33467996
32826,5.1769442862872,4.899623535896704,-0.1450776931434704,5.245362,4.7415047,0.54007983
32842,5.685797325649042,5.224149790788934,-0.19329871583506195,4.975443,5.2416224,-0.44017887
32845,4.470104120120626,5.631263255372391,-1.7565337013663318,5.410947,5.118905,-1.364938
32847,5.609478728217165,6.493677095248465,0.03102200334650629,5.5777483,4.182074,0.71954876
32853,4.440055053555587,4.467764219634076,-2.650836445875692,6.074403,4.6159763,-0.26390758
32861,4.53296797811187,1.762822194516438,0.212196617260964,4.093313,4.971773,0.3099109
32868,5.09869294752916,4.024574700976624,0.3387193401185374,5.5410147,5.203074,2.2222703
32869,3.5575341966647516,4.837965825552763,-0.4899455546947222,4.543131,5.3651366,-0.25774285
32876,3.7303121225825184,6.345314075156992,-1.1893038894193846,3.8156455,5.889599,0.11298066
32878,4.445722585452699,4.4620442588554585,-1.6169485840808941,4.489228,5.8427687,0.46008366
32880,4.7542130894307,8.0166629647268,-1.669219189677425,4.3723927,5.671415,-0.40244544
32887,5.961744272957762,4.609020631420753,0.12658086741978505,4.7150006,5.062153,2.3422112
32897,6.086841601352357,4.863799650143715,-1.3813938551204485,5.312393,4.6950116,-0.905733
32899,6.049585140998495,6.031727907315304,-0.9930016912036169,5.0039315,5.4839187,-0.26843566
32901,5.463664940426389,5.5467244453746245,3.2605232256574443,4.2047386,5.4532323,-0.45979008
32902,3.666739749868112,5.507617979536604,-0.12006589892933056,4.262506,4.459259,-0.8674609
32903,4.594187892806662,4.269091398823728,-0.9886573684464292,4.2972803,5.3550825,-0.71974295
32915,5.269437517330639,3.1413820862536888,-1.1858078277943802,5.2017016,4.82646,-0.92025864
32920,4.850886691099106,4.273854842516889,-1.0744841868126012,4.8661785,4.535357,0.27103484
32925,1.8334073780098088,4.386159913008547,0.48438429484164247,4.1668754,4.9131665,1.3437312
32927,7.26714112435148,6.726276500827942,-0.8674941956737843,5.3523316,5.6669655,-0.09161816
32936,4.369880131213893,5.130376885384557,0.7110160326000501,3.51554,5.2189054,0.23226136
32937,4.753703912362184,2.5182496495902313,-1.9208852574649735,3.5659564,5.236085,0.31107658
32938,4.915228998205339,3.4832487205269316,-0.8862731745033239,4.688093,5.558002,-0.4122111
32939,6.4238272667191545,5.139181156581378,0.42487581585659345,5.386683,5.1806207,-1.6036556
32941,4.468474926415902,5.012871786781878,1.581900400602001,3.9719677,5.246233,0.80208915
32943,5.984519404880998,5.034958906898385,1.9401729652629034,5.394142,4.5560093,0.8490323
32947,4.094079482631742,5.311637347415385,-0.761354749192957,4.254341,5.2968526,0.7082161
32949,3.983894049868369,6.6217028173691315,1.9559634143473499,4.414158,5.109425,0.40087393
32957,5.803172389355739,3.721800669143544,-1.016800902114399,4.525267,5.0998044,0.27811307
